Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities_Account,CD_Account,Online,CreditCard,Card_Income_ratio,Personal_Loan
58,33,15,4,0.9,2,0,0,0,0,0,0.7200000000000001,0
62,37,155,1,1.3,1,0,0,0,0,0,0.1006451612903226,0
65,35,55,4,1.67,3,89,0,0,1,1,0.36436363636363633,0
35,11,75,2,1.7,2,0,0,0,1,0,0.27199999999999996,0
63,38,102,4,3.4,2,0,0,0,0,0,0.39999999999999997,0
43,19,121,1,0.7,2,0,0,1,1,1,0.06942148760330577,1
49,23,33,1,0.3,3,0,0,1,1,1,0.10909090909090909,0
58,34,82,1,4.3,1,263,0,0,0,0,0.6292682926829267,0
32,5,63,4,2.0,2,0,1,0,1,0,0.38095238095238093,0
54,30,28,2,0.8,1,0,0,0,1,0,0.3428571428571429,0
42,15,41,3,2.5,2,0,0,0,1,0,0.7317073170731707,0
44,18,55,1,0.2,1,0,0,0,0,0,0.04363636363636364,0
36,11,8,4,0.2,3,81,0,0,0,1,0.30000000000000004,0
45,18,48,3,2.5,2,113,0,0,1,1,0.625,0
58,33,61,2,2.3,3,193,0,0,1,0,0.4524590163934426,0
55,25,23,4,0.4,3,88,0,0,0,0,0.2086956521739131,0
62,38,132,1,2.9,1,0,0,0,0,0,0.2636363636363636,0
64,39,75,4,0.1,2,0,0,1,1,1,0.016000000000000004,0
53,26,12,2,1.0,2,0,0,0,0,1,1.0,0
28,4,94,3,0.8,1,236,0,0,1,0,0.1021276595744681,0
46,21,30,1,1.4,3,112,1,0,0,0,0.5599999999999999,0
25,0,30,2,1.7,2,0,0,0,0,0,0.6799999999999999,0
32,6,32,1,1.9,3,0,0,0,1,0,0.7124999999999999,0
41,15,39,3,0.5,3,0,0,0,0,0,0.15384615384615385,0
60,34,62,1,0.8,2,0,0,0,0,0,0.1548387096774194,0
46,21,53,4,1.9,3,0,0,0,0,0,0.430188679245283,0
26,0,12,1,0.1,2,0,0,0,1,0,0.10000000000000002,0
61,36,35,3,1.3,2,0,0,0,0,1,0.44571428571428573,0
31,4,54,2,1.0,2,109,0,0,0,1,0.2222222222222222,0
42,18,144,2,6.1,1,158,0,0,0,0,0.5083333333333333,0
47,23,149,4,6.1,1,0,0,0,0,1,0.49127516778523483,1
29,5,195,1,4.3,1,0,0,0,0,0,0.2646153846153846,0
52,27,35,4,0.2,2,0,0,0,1,0,0.06857142857142857,0
28,2,43,4,1.3,3,0,0,0,1,1,0.3627906976744186,0
32,8,82,3,1.5,1,0,0,0,1,1,0.21951219512195122,0
34,8,38,4,0.2,1,0,0,0,0,0,0.06315789473684212,0
48,23,74,1,1.2,1,0,0,0,1,0,0.19459459459459458,0
52,26,59,3,3.0,2,0,0,0,1,0,0.6101694915254238,0
35,9,41,4,1.2,2,0,0,0,1,0,0.35121951219512193,0
60,34,92,2,2.0,1,0,0,0,0,0,0.2608695652173913,0
41,17,48,2,0.6,3,215,0,0,0,1,0.15,0
33,7,32,1,0.6,3,152,0,0,0,0,0.22499999999999998,0
50,24,180,1,1.7,1,0,0,0,1,1,0.11333333333333333,0
33,7,29,1,0.6,3,127,0,0,0,1,0.24827586206896549,0
35,10,143,1,8.6,1,0,0,0,1,1,0.7216783216783216,0
65,39,35,1,0.5,3,150,0,0,1,0,0.17142857142857143,0
58,32,44,3,2.2,3,0,0,0,0,0,0.6000000000000001,0
62,37,169,3,5.0,2,184,0,1,1,1,0.35502958579881655,1
52,22,154,1,5.0,3,0,1,1,1,0,0.38961038961038963,1
28,3,25,2,0.9,3,140,0,0,1,0,0.43200000000000005,0
34,9,180,1,8.9,3,0,0,0,0,0,0.5933333333333334,1
54,28,31,2,0.4,3,0,0,0,0,0,0.1548387096774194,0
63,39,131,3,2.6,3,229,0,0,1,0,0.23816793893129773,1
50,24,133,4,1.4,2,342,0,0,0,1,0.1263157894736842,1
51,26,55,3,2.0,2,93,0,0,1,0,0.43636363636363634,0
64,40,123,1,3.8,1,0,0,0,1,1,0.3707317073170731,0
62,38,91,1,3.8,1,0,1,0,1,0,0.501098901098901,0
46,22,18,1,0.9,3,0,0,0,1,0,0.6000000000000001,0
46,21,64,1,2.9,1,0,0,0,1,1,0.54375,0
59,35,121,1,2.9,1,0,0,0,0,1,0.28760330578512394,0
43,18,21,2,1.4,2,0,0,0,1,1,0.7999999999999998,0
37,13,75,3,2.6,2,0,1,0,0,0,0.41600000000000004,0
43,17,44,1,0.2,1,0,1,1,1,0,0.05454545454545456,0
39,15,168,2,8.0,1,152,1,0,0,0,0.5714285714285714,0
41,17,14,1,1.0,1,0,0,0,0,0,0.8571428571428571,0
59,35,25,2,0.3,1,75,0,0,1,0,0.144,0
64,38,42,2,0.7,3,137,0,0,1,0,0.19999999999999996,0
66,42,35,1,1.9,2,172,0,0,1,0,0.6514285714285714,0
39,13,21,3,0.2,2,0,0,0,0,0,0.1142857142857143,0
38,13,119,2,3.3,1,0,0,0,0,0,0.3327731092436974,0
58,34,80,2,1.6,1,0,0,0,1,1,0.24000000000000005,0
60,36,39,4,1.3,2,140,0,0,1,0,0.4,0
41,15,38,2,0.7,1,91,0,0,1,0,0.22105263157894733,0
46,21,99,2,3.8,3,194,0,0,1,0,0.4606060606060606,0
55,29,21,4,0.7,3,0,1,0,1,0,0.3999999999999999,0
35,9,84,4,2.2,2,0,0,0,1,0,0.31428571428571433,0
63,37,8,1,0.8,2,97,0,0,1,0,1.2000000000000002,0
55,31,63,3,2.67,1,0,0,0,1,0,0.5085714285714286,0
55,29,21,4,0.7,3,0,0,0,0,0,0.3999999999999999,0
48,23,30,3,1.7,2,162,0,0,1,0,0.6799999999999999,0
27,2,55,4,1.7,2,0,0,0,1,0,0.3709090909090909,0
51,26,42,2,0.6,3,0,0,0,1,1,0.1714285714285714,0
63,37,32,3,0.7,2,141,0,0,0,0,0.26249999999999996,0
26,2,12,4,1.0,1,0,0,0,1,0,1.0,0
54,29,154,1,2.4,2,352,0,0,1,0,0.187012987012987,1
27,3,43,1,1.0,3,0,0,0,1,0,0.27906976744186046,0
64,39,22,4,0.6,2,0,0,0,0,0,0.3272727272727272,0
48,24,71,2,1.7,1,145,0,0,0,1,0.28732394366197184,0
45,21,73,1,0.8,3,0,0,0,1,0,0.1315068493150685,0
26,2,182,2,3.2,2,0,0,0,0,0,0.21098901098901102,1
54,30,78,4,1.0,2,0,0,0,1,0,0.15384615384615385,0
62,36,60,3,2.2,3,0,0,0,1,0,0.44000000000000006,0
44,19,172,2,4.3,3,391,1,1,1,0,0.3,1
56,32,84,2,1.6,1,0,0,0,1,0,0.2285714285714286,0
41,17,143,2,2.7,3,209,0,0,1,0,0.2265734265734266,1
30,5,112,4,5.0,2,0,0,0,0,1,0.5357142857142857,1
32,7,134,2,3.1,1,0,0,0,0,0,0.2776119402985075,0
36,11,9,2,0.3,2,99,1,0,0,0,0.39999999999999997,0
50,26,21,1,0.2,1,0,0,0,1,0,0.1142857142857143,0
51,24,189,4,4.75,2,0,0,0,1,0,0.30158730158730157,1
59,35,131,1,3.8,1,0,0,0,1,1,0.34809160305343506,0
56,32,158,3,3.7,3,0,0,0,1,0,0.28101265822784816,1
31,6,174,2,6.7,1,0,0,0,1,1,0.4620689655172414,0
59,35,94,1,3.8,1,272,0,0,0,0,0.4851063829787233,0
37,12,193,1,8.6,1,0,0,0,0,0,0.5347150259067357,0
46,21,40,4,1.9,3,122,0,0,1,0,0.57,0
42,18,135,2,3.3,1,0,1,1,1,1,0.2933333333333333,0
47,20,13,3,0.67,2,0,0,0,1,0,0.6184615384615385,0
48,24,54,1,1.6,2,186,0,0,1,0,0.3555555555555556,0
45,21,39,2,2.1,3,0,0,0,0,1,0.6461538461538462,0
51,27,63,2,1.0,3,82,0,0,1,0,0.19047619047619047,0
37,11,51,3,2.1,1,0,0,0,1,1,0.4941176470588236,0
38,12,138,2,0.0,1,0,1,0,1,0,0.0,0
56,30,145,4,5.7,2,0,0,1,1,1,0.4717241379310345,1
58,33,23,3,0.2,1,0,0,0,0,0,0.10434782608695654,0
29,5,133,1,5.4,1,212,0,0,1,0,0.48721804511278205,0
43,19,128,1,4.7,1,0,0,0,1,0,0.44062500000000004,0
32,8,20,1,0.5,3,102,0,0,1,0,0.3,0
29,5,34,4,0.4,2,0,0,0,1,0,0.14117647058823532,0
35,10,85,4,2.1,3,0,0,0,0,1,0.29647058823529415,0
37,12,182,3,5.8,3,0,0,0,1,0,0.3824175824175824,1
42,18,39,1,0.3,3,0,0,0,1,0,0.0923076923076923,0
26,0,49,3,2.4,2,0,0,0,0,0,0.5877551020408163,0
30,5,80,4,2.2,2,0,1,0,1,0,0.33,0
64,39,98,3,1.8,2,80,0,0,1,0,0.22040816326530613,0
65,40,18,1,1.5,2,0,0,0,1,0,1.0,0
51,26,78,1,1.2,1,305,0,0,1,0,0.1846153846153846,0
43,17,32,3,0.5,2,0,0,0,1,0,0.1875,0
54,29,62,4,3.8,2,149,0,0,1,0,0.7354838709677418,0
48,24,148,2,3.3,1,0,0,1,1,1,0.26756756756756755,0
61,37,131,1,2.9,1,0,0,0,1,0,0.26564885496183205,0
39,15,123,2,2.2,1,92,0,0,0,1,0.21463414634146344,0
48,22,59,1,1.4,3,241,0,0,1,0,0.28474576271186436,0
61,36,78,3,0.5,1,0,0,0,1,1,0.07692307692307693,0
40,15,82,2,0.4,1,0,0,0,0,0,0.05853658536585367,0
63,39,160,2,2.1,1,0,0,0,1,1,0.15750000000000003,0
48,23,132,1,0.6,1,157,0,0,0,0,0.05454545454545454,0
49,23,125,1,7.3,1,0,0,0,0,0,0.7008,0
50,24,11,4,0.6,3,0,0,0,0,1,0.6545454545454544,0
28,2,70,3,0.3,3,0,0,0,0,1,0.05142857142857142,0
50,26,82,1,0.0,1,0,0,0,1,1,0.0,0
56,30,164,4,0.5,2,234,0,1,1,1,0.036585365853658534,1
26,0,42,4,1.3,3,153,0,0,1,0,0.37142857142857144,0
54,29,12,2,0.2,3,0,0,0,1,0,0.20000000000000004,0
57,32,30,2,2.0,2,0,0,0,0,0,0.8,0
57,32,69,4,0.7,1,245,0,0,0,0,0.12173913043478259,0
61,36,29,2,0.5,2,0,0,0,1,0,0.20689655172413793,0
61,36,188,1,9.3,2,0,0,0,0,0,0.5936170212765958,1
60,34,53,1,0.8,2,0,1,0,0,1,0.18113207547169813,0
29,5,128,2,4.1,2,209,0,0,1,0,0.38437499999999997,1
56,30,141,2,0.5,1,0,0,0,1,0,0.0425531914893617,0
35,8,44,4,1.0,2,192,0,0,0,1,0.2727272727272727,0
58,33,81,2,0.0,3,0,0,0,1,0,0.0,0
55,29,73,2,2.3,3,0,0,0,1,1,0.37808219178082186,0
32,8,74,4,0.1,2,257,0,0,0,1,0.016216216216216217,0
60,36,165,3,5.6,1,0,0,0,0,1,0.40727272727272723,1
55,30,28,2,2.0,2,0,0,0,1,1,0.8571428571428571,0
32,7,28,4,1.1,3,0,0,0,0,0,0.4714285714285715,0
53,27,174,1,2.9,2,0,0,0,1,0,0.19999999999999998,1
42,17,23,2,0.0,3,0,0,0,0,0,0.0,0
37,11,42,3,0.5,3,0,0,0,1,1,0.14285714285714285,0
38,13,173,2,3.3,1,243,0,0,0,0,0.2289017341040462,0
47,22,65,3,2.7,2,0,0,0,1,0,0.49846153846153857,0
48,22,74,1,1.4,3,0,1,0,0,0,0.22702702702702698,0
65,40,129,1,1.3,1,0,0,0,1,1,0.12093023255813955,0
38,8,71,4,1.8,3,0,0,0,1,0,0.3042253521126761,0
57,31,120,2,2.0,1,0,0,0,0,1,0.2,0
43,19,75,3,0.3,3,0,0,0,0,0,0.047999999999999994,0
37,13,105,1,0.8,2,0,0,0,0,1,0.09142857142857144,0
47,22,81,1,2.9,1,0,0,0,0,1,0.4296296296296296,0
33,9,145,1,4.3,1,437,0,0,1,0,0.3558620689655172,0
50,24,29,4,0.1,1,0,0,0,0,0,0.04137931034482759,0
41,17,34,1,0.7,1,143,0,0,0,0,0.24705882352941172,0
49,25,90,4,1.4,2,0,1,0,1,0,0.18666666666666665,0
60,34,78,3,4.4,1,0,1,0,0,0,0.676923076923077,0
38,12,52,2,2.4,2,147,0,0,0,0,0.5538461538461538,0
58,31,49,4,2.5,2,0,0,0,1,0,0.6122448979591837,0
47,21,93,2,0.8,3,107,0,0,0,0,0.10322580645161292,0
63,39,160,2,2.1,1,0,0,0,0,1,0.15750000000000003,0
42,17,9,2,0.0,3,0,0,0,0,0,0.0,0
63,39,33,3,0.1,3,0,0,0,0,1,0.03636363636363637,0
66,41,38,1,1.1,3,0,0,0,0,1,0.3473684210526316,0
60,34,114,2,6.9,1,0,0,0,1,0,0.7263157894736844,0
64,39,22,3,0.5,1,0,1,1,1,1,0.2727272727272727,0
59,33,80,2,0.7,2,0,0,0,1,0,0.10499999999999998,0
60,34,23,1,0.8,2,112,0,0,1,0,0.4173913043478262,0
35,11,90,2,0.0,1,0,0,0,0,0,0.0,0
60,35,20,1,1.3,1,0,0,0,1,0,0.78,0
41,16,81,2,0.4,1,146,0,0,1,1,0.05925925925925927,0
26,2,135,1,1.5,1,0,0,0,0,0,0.13333333333333333,0
56,26,50,3,1.4,3,0,0,0,0,0,0.33599999999999997,0
51,26,55,1,1.3,2,236,0,0,0,1,0.2836363636363637,0
58,32,61,3,2.2,3,0,0,0,1,1,0.4327868852459017,0
43,18,83,2,3.8,3,112,0,0,0,0,0.5493975903614458,0
64,40,171,2,2.1,1,433,0,0,0,0,0.1473684210526316,0
39,12,108,4,3.67,2,301,0,0,0,1,0.4077777777777778,1
28,2,11,1,0.1,2,0,0,0,1,1,0.10909090909090911,0
29,1,71,2,1.75,3,0,0,0,0,0,0.29577464788732394,0
46,22,53,4,1.9,1,187,0,0,0,0,0.430188679245283,0
42,16,111,2,1.2,3,251,0,0,1,0,0.1297297297297297,1
36,12,29,1,1.33,1,81,0,0,1,0,0.550344827586207,0
54,24,49,1,1.4,3,0,0,0,1,0,0.3428571428571428,0
37,12,123,4,3.1,2,253,0,1,1,1,0.30243902439024395,1
39,13,59,3,0.5,3,0,0,0,0,0,0.1016949152542373,0
35,10,33,4,1.7,1,87,0,0,1,0,0.6181818181818182,0
31,6,53,4,2.2,1,114,0,0,1,0,0.49811320754716987,0
43,19,70,3,2.33,1,0,1,0,0,0,0.39942857142857147,0
33,9,139,1,4.3,1,0,0,0,0,0,0.3712230215827338,0
58,34,11,2,0.3,1,96,0,0,1,0,0.3272727272727272,0
60,34,139,4,0.4,1,0,0,0,1,0,0.03453237410071943,1
29,4,50,4,1.7,2,0,0,0,1,0,0.408,0
28,3,53,2,1.6,3,0,0,0,0,0,0.36226415094339626,0
58,33,73,4,0.7,1,241,0,0,0,0,0.11506849315068492,0
51,25,175,3,0.7,1,312,0,0,0,0,0.047999999999999994,1
29,4,22,2,0.9,3,110,0,0,0,0,0.49090909090909096,0
40,16,82,1,3.6,2,0,0,0,0,0,0.526829268292683,0
29,5,80,2,2.0,2,0,0,0,1,1,0.3,0
43,18,59,3,0.8,3,91,0,0,1,0,0.16271186440677968,0
48,22,40,3,2.2,2,87,0,0,1,0,0.66,0
67,43,41,2,1.1,1,0,0,0,0,0,0.32195121951219513,0
35,5,203,1,10.0,3,0,0,0,0,0,0.5911330049261084,1
27,0,40,4,1.0,3,0,0,0,0,0,0.3,0
57,33,24,1,0.1,2,0,0,0,0,0,0.05000000000000001,0
44,20,129,2,3.3,1,0,0,0,1,0,0.3069767441860465,0
27,1,42,3,2.4,2,0,0,0,0,0,0.6857142857142856,0
51,27,43,4,1.1,2,164,0,0,1,1,0.30697674418604654,0
49,25,24,1,0.3,1,0,0,0,0,0,0.15,0
59,34,64,4,1.7,1,0,0,0,0,0,0.31875,0
45,15,32,1,0.75,3,105,0,0,1,0,0.28125,0
56,32,58,1,1.8,3,241,0,0,1,0,0.3724137931034483,0
34,8,85,1,2.5,1,136,0,0,0,1,0.35294117647058826,0
38,12,43,4,0.2,1,0,0,0,0,0,0.0558139534883721,0
47,23,32,1,1.0,1,0,1,1,1,1,0.375,0
62,36,158,2,6.3,3,0,0,0,1,0,0.4784810126582278,1
32,2,71,2,1.75,3,108,0,0,0,0,0.29577464788732394,0
33,7,48,4,2.2,2,0,0,0,1,0,0.55,0
25,1,39,3,2.4,2,0,0,0,1,0,0.7384615384615384,0
47,23,38,2,2.1,3,0,0,0,0,0,0.6631578947368422,0
64,39,38,1,1.1,3,108,0,0,0,0,0.3473684210526316,0
49,24,13,2,0.0,1,0,0,0,1,0,0.0,0
34,10,29,1,1.5,2,0,0,0,1,0,0.6206896551724138,0
53,28,183,3,8.2,3,467,0,1,1,1,0.5377049180327869,1
43,19,75,4,0.2,3,102,0,0,1,0,0.03200000000000001,0
51,27,92,4,3.0,1,0,0,1,1,1,0.391304347826087,1
58,33,42,2,1.6,3,0,0,0,1,0,0.4571428571428572,0
49,23,59,3,2.1,1,0,0,0,0,0,0.42711864406779665,0
33,3,20,1,0.67,3,0,0,0,0,0,0.402,0
61,35,90,4,1.9,2,0,0,0,1,0,0.2533333333333333,0
29,4,72,4,2.2,1,0,0,0,1,0,0.3666666666666667,0
39,14,155,2,3.9,1,0,0,0,1,0,0.30193548387096775,0
41,16,25,2,0.1,2,0,0,0,0,1,0.04800000000000001,0
62,37,39,3,1.5,1,0,0,0,1,0,0.46153846153846156,0
52,28,22,2,0.4,1,0,0,0,1,1,0.21818181818181823,0
61,35,18,3,0.3,3,0,0,0,0,0,0.19999999999999998,0
31,7,42,1,2.4,2,0,0,0,1,1,0.6857142857142856,0
26,1,184,2,4.2,3,577,0,1,1,1,0.2739130434782609,1
32,6,25,3,1.0,1,0,0,0,1,0,0.48,0
42,18,71,3,2.33,1,106,1,0,1,0,0.39380281690140845,0
44,19,50,3,2.7,2,0,0,0,1,0,0.6480000000000001,0
56,32,28,1,1.2,3,0,0,0,1,0,0.5142857142857142,0
25,1,21,3,1.0,2,0,0,0,0,0,0.5714285714285714,0
56,32,88,4,1.0,2,0,0,0,1,1,0.13636363636363635,0
26,1,61,4,2.2,1,119,0,0,0,0,0.4327868852459017,0
57,31,51,1,1.4,1,0,0,0,1,1,0.3294117647058823,0
30,4,50,1,1.5,1,0,0,0,0,0,0.36,0
52,26,194,2,5.7,2,0,0,0,1,0,0.3525773195876289,1
29,4,150,1,0.8,1,0,0,0,0,1,0.06400000000000002,0
55,29,79,4,4.9,1,0,0,0,0,0,0.7443037974683545,0
29,3,175,3,3.3,3,329,0,0,1,0,0.22628571428571426,1
47,22,78,1,0.2,2,0,0,0,1,0,0.030769230769230774,0
34,10,38,1,1.33,1,0,1,0,1,0,0.42000000000000004,0
63,37,84,4,2.4,3,0,0,0,1,1,0.3428571428571428,0
58,32,43,3,1.4,1,0,0,0,0,1,0.3906976744186046,0
38,14,122,2,8.0,1,0,0,0,1,1,0.7868852459016393,0
35,9,51,4,2.2,2,110,0,0,1,0,0.5176470588235295,0
33,9,18,4,0.4,2,0,0,0,1,0,0.2666666666666667,0
60,34,15,1,0.8,2,0,0,0,1,0,0.6400000000000001,0
60,35,128,1,0.9,1,0,0,0,1,0,0.084375,0
42,17,73,4,0.4,1,0,1,0,0,0,0.06575342465753425,0
65,39,35,1,0.5,3,0,0,0,0,0,0.17142857142857143,0
33,8,162,1,8.6,1,0,0,1,1,1,0.637037037037037,0
57,33,43,3,1.5,1,168,0,0,0,1,0.4186046511627907,0
54,28,92,2,1.1,1,0,0,0,1,0,0.14347826086956522,0
41,17,11,1,1.0,1,0,0,0,0,0,1.0909090909090908,0
51,25,190,2,4.2,2,0,0,0,1,0,0.26526315789473687,1
44,18,71,2,0.8,3,0,0,0,1,0,0.13521126760563382,0
42,15,24,3,1.0,2,0,0,0,1,1,0.5,0
35,5,81,4,4.0,3,0,0,0,1,0,0.5925925925925926,0
31,1,68,4,4.0,3,0,0,0,1,0,0.7058823529411765,0
40,14,92,4,1.4,2,0,0,0,1,0,0.18260869565217389,0
53,27,59,2,0.8,3,0,0,0,1,0,0.16271186440677968,0
28,3,170,1,0.1,3,0,0,0,0,0,0.007058823529411766,1
36,11,31,4,1.7,1,124,0,0,1,1,0.6580645161290322,0
32,7,83,2,2.5,1,148,1,0,1,0,0.3614457831325301,0
37,12,40,2,1.1,2,0,1,0,0,1,0.33,0
37,13,33,4,0.4,2,0,0,0,0,0,0.14545454545454548,0
35,9,44,3,0.9,1,89,0,0,0,0,0.24545454545454548,0
48,23,22,1,0.1,1,0,0,0,0,0,0.05454545454545456,0
51,27,19,1,0.2,1,0,0,0,0,0,0.12631578947368424,0
47,21,52,1,1.2,2,194,0,0,0,0,0.2769230769230769,0
62,37,19,3,0.5,1,89,0,0,0,0,0.3157894736842105,0
39,14,28,2,1.4,2,108,0,0,0,1,0.5999999999999999,0
61,34,41,4,2.5,2,0,0,0,1,0,0.7317073170731707,0
52,27,23,1,0.4,3,0,0,0,0,0,0.2086956521739131,0
59,35,168,4,4.1,2,0,0,0,1,0,0.2928571428571428,1
38,11,75,3,2.33,2,0,0,0,1,0,0.3728,0
33,7,28,4,0.8,1,0,0,0,1,0,0.3428571428571429,0
63,33,40,4,1.67,3,0,0,0,1,0,0.501,0
50,25,44,1,0.3,1,187,0,0,1,1,0.0818181818181818,0
54,30,39,2,0.8,1,0,0,0,0,1,0.2461538461538462,0
44,20,69,1,0.8,3,0,0,0,1,1,0.13913043478260873,0
31,5,184,4,3.4,2,0,0,1,1,1,0.2217391304347826,1
27,3,43,3,0.1,2,163,0,0,1,0,0.02790697674418605,0
59,33,23,2,0.2,3,0,0,0,1,0,0.10434782608695654,0
41,16,62,2,2.2,3,0,0,0,1,1,0.42580645161290326,0
63,37,40,2,1.0,3,167,0,0,0,0,0.3,0
43,19,73,3,2.33,1,0,1,1,1,1,0.383013698630137,0
62,36,44,2,1.0,3,0,0,0,0,0,0.2727272727272727,0
40,14,28,2,0.8,3,0,0,0,0,0,0.3428571428571429,0
49,23,125,1,2.4,1,0,0,0,0,1,0.23039999999999997,0
41,15,89,3,0.1,1,292,0,0,1,0,0.013483146067415732,0
29,5,31,1,1.8,2,0,0,0,1,1,0.6967741935483871,0
31,7,20,1,0.4,3,0,0,0,1,0,0.24000000000000005,0
58,28,90,1,3.0,3,0,0,0,0,1,0.4,0
51,25,21,2,0.4,3,76,1,0,1,0,0.2285714285714286,0
47,23,34,4,0.6,1,0,0,1,1,1,0.2117647058823529,0
56,32,33,3,1.5,1,0,0,0,0,0,0.5454545454545454,0
46,21,170,2,2.8,1,0,0,0,0,0,0.19764705882352937,0
32,7,82,2,2.5,1,221,0,0,1,1,0.36585365853658536,0
58,34,42,4,1.5,1,0,0,0,1,1,0.42857142857142855,0
45,19,73,4,2.9,1,0,0,0,0,0,0.4767123287671233,0
40,16,50,2,1.7,1,174,0,0,0,0,0.408,0
49,23,41,4,0.1,1,153,0,0,1,0,0.029268292682926834,0
36,11,64,4,2.1,3,0,0,0,0,0,0.39375000000000004,0
33,8,120,2,4.2,3,76,0,0,0,1,0.42000000000000004,1
43,19,35,3,0.5,1,0,0,0,1,0,0.17142857142857143,0
54,29,81,1,0.1,3,0,0,0,0,0,0.014814814814814817,0
61,35,61,3,2.2,3,117,0,0,1,1,0.4327868852459017,0
46,21,42,4,1.9,3,0,0,0,1,0,0.5428571428571428,0
31,4,39,2,1.0,2,0,0,0,0,0,0.3076923076923077,0
30,6,139,1,4.3,1,0,0,0,1,0,0.3712230215827338,0
58,32,111,2,1.4,1,298,0,0,1,0,0.15135135135135133,0
27,2,103,1,1.9,1,120,0,0,1,0,0.22135922330097085,0
60,35,119,2,3.9,1,0,1,0,1,0,0.39327731092436974,0
46,20,74,4,2.6,3,0,0,0,1,0,0.42162162162162165,0
46,21,42,1,2.4,1,0,0,0,1,1,0.6857142857142856,0
35,10,38,4,1.7,1,0,0,0,1,1,0.5368421052631579,0
50,25,42,3,1.7,2,0,0,0,1,0,0.48571428571428565,0
35,11,193,2,6.5,1,0,0,0,0,1,0.40414507772020725,0
57,33,43,1,1.8,3,0,0,0,0,0,0.5023255813953489,0
58,32,41,4,2.5,1,0,0,0,1,1,0.7317073170731707,0
45,21,71,4,1.9,1,0,0,0,1,0,0.32112676056338024,0
29,3,31,4,0.3,2,0,0,0,1,0,0.11612903225806451,0
66,41,15,3,0.1,3,0,0,0,1,0,0.08000000000000002,0
50,23,98,3,2.0,2,0,0,0,0,0,0.24489795918367346,0
42,18,43,1,0.7,1,136,0,0,0,0,0.1953488372093023,0
27,3,40,3,0.1,2,111,0,0,1,0,0.030000000000000006,0
64,40,52,2,1.1,1,226,0,0,0,0,0.2538461538461539,0
60,35,135,3,0.3,3,0,0,0,1,0,0.026666666666666665,1
59,34,13,4,0.9,2,0,0,0,0,0,0.8307692307692308,0
53,27,92,2,1.1,1,0,1,0,0,0,0.14347826086956522,0
55,29,92,1,1.9,2,0,0,0,0,0,0.2478260869565217,0
39,15,11,1,1.0,1,0,0,0,0,0,1.0909090909090908,0
57,32,44,2,1.6,3,0,0,0,0,0,0.43636363636363645,0
30,4,83,2,1.5,3,199,0,0,0,1,0.21686746987951808,0
26,2,72,4,2.6,1,0,0,0,1,0,0.43333333333333335,0
36,11,164,2,7.8,1,0,0,0,1,1,0.5707317073170731,0
57,33,93,2,1.6,1,161,0,0,0,0,0.20645161290322583,0
32,7,111,1,3.8,1,0,1,0,0,0,0.4108108108108108,0
30,6,30,1,0.4,3,0,0,0,1,1,0.16000000000000003,0
44,19,68,1,3.7,3,0,0,0,1,0,0.6529411764705884,0
40,15,75,4,1.1,2,0,0,0,1,0,0.17600000000000002,0
30,4,194,2,4.5,1,0,0,0,0,1,0.27835051546391754,0
33,3,71,4,1.8,3,236,0,0,0,0,0.3042253521126761,0
34,9,178,1,0.8,3,0,0,0,0,0,0.05393258426966293,1
43,17,124,1,5.2,1,0,0,0,0,0,0.503225806451613,0
42,18,34,4,0.3,1,104,1,0,1,0,0.10588235294117646,0
52,28,55,1,1.6,3,0,0,0,0,0,0.3490909090909091,0
55,29,99,2,1.4,1,264,0,0,1,1,0.16969696969696968,0
59,35,35,1,1.2,3,122,0,0,1,0,0.41142857142857137,0
52,28,74,1,2.6,2,0,0,0,1,1,0.42162162162162165,0
33,8,65,2,0.1,1,89,0,0,1,0,0.018461538461538463,0
54,29,59,2,2.3,3,152,0,0,1,0,0.4677966101694915,0
54,28,65,1,0.2,1,0,0,0,0,1,0.036923076923076927,0
61,35,49,4,1.7,2,185,0,0,0,0,0.4163265306122449,0
33,7,73,1,2.5,1,135,0,0,0,0,0.410958904109589,0
61,36,10,1,0.1,1,0,0,0,0,0,0.12000000000000002,0
44,19,142,1,1.5,3,0,0,0,0,0,0.1267605633802817,1
62,37,58,4,1.7,1,0,0,0,1,0,0.35172413793103446,0
33,9,10,4,1.0,1,81,0,0,0,1,1.2,0
66,41,11,3,0.1,3,0,1,0,0,1,0.10909090909090911,0
60,36,50,1,1.8,3,0,0,0,1,0,0.43200000000000005,0
53,29,51,2,3.2,3,0,0,0,1,0,0.7529411764705883,0
38,14,49,3,2.8,1,0,0,0,0,0,0.6857142857142856,0
64,38,29,3,0.7,2,0,0,0,1,0,0.28965517241379307,0
39,15,100,1,0.8,2,0,0,0,1,0,0.09600000000000002,0
38,14,70,4,2.0,3,0,0,0,1,0,0.34285714285714286,0
59,34,21,2,0.5,2,0,0,0,1,0,0.2857142857142857,0
32,8,30,4,0.4,2,78,0,0,1,0,0.16000000000000003,0
47,21,38,3,0.6,2,0,1,0,0,0,0.1894736842105263,0
58,32,114,2,2.0,1,402,0,0,1,0,0.21052631578947367,0
46,22,73,2,1.7,1,216,0,0,1,0,0.2794520547945205,0
28,4,83,3,0.8,1,0,0,0,1,1,0.11566265060240966,0
46,20,158,1,2.4,1,0,0,0,1,1,0.1822784810126582,0
